id,prediction
751_512_48,0
751_512_64,0
751_512_80,0
751_512_96,0
751_512_112,0
751_512_128,0
751_512_144,0
751_512_160,0
751_512_176,0
751_512_192,0
751_512_208,0
751_512_224,0
751_512_240,0
751_512_256,0
751_512_272,0
751_512_288,0
751_512_304,0
751_512_320,0
751_512_336,0
751_512_352,0
751_512_368,0
751_512_384,0
751_512_400,0
751_512_416,0
751_512_432,0
751_512_448,0
751_512_464,0
751_512_480,0
751_512_496,0
751_512_512,0
751_512_528,0
751_512_544,0
751_512_560,0
751_512_576,0
751_512_592,0
751_528_0,0
751_528_16,0
751_528_32,0
751_528_48,0
751_528_64,0
751_528_80,0
751_528_96,0
751_528_112,0
751_528_128,1
751_528_144,1
751_528_160,0
751_528_176,0
751_528_192,0
751_528_208,0
751_528_224,0
751_528_240,0
751_528_256,0
751_528_272,0
751_528_288,0
751_528_304,0
751_528_320,0
751_528_336,0
751_528_352,0
751_528_368,0
751_528_384,0
751_528_400,0
751_528_416,0
751_528_432,0
751_528_448,0
751_528_464,0
751_528_480,0
751_528_496,0
751_528_512,0
751_528_528,0
751_528_544,0
751_528_560,0
751_528_576,0
751_528_592,0
751_544_0,0
751_544_16,0
751_544_32,0
751_544_48,0
751_544_64,0
751_544_80,0
751_544_96,0
751_544_112,1
751_544_128,1
751_544_144,1
751_544_160,1
751_544_176,0
751_544_192,0
751_544_208,0
751_544_224,0
751_544_240,0
751_544_256,0
751_544_272,0
751_544_288,0
751_544_304,0
751_544_320,0
751_544_336,0
751_544_352,0
751_544_368,0
751_544_384,0
751_544_400,0
751_544_416,0
751_544_432,0
751_544_448,0
751_544_464,0
751_544_480,0
751_544_496,0
751_544_512,0
751_544_528,0
751_544_544,0
751_544_560,0
751_544_576,0
751_544_592,0
751_560_0,0
751_560_16,0
751_560_32,0
751_560_48,0
751_560_64,0
751_560_80,0
751_560_96,0
751_560_112,1
751_560_128,1
751_560_144,1
751_560_160,0
751_560_176,0
751_560_192,0
751_560_208,0
751_560_224,0
751_560_240,0
751_560_256,0
751_560_272,0
751_560_288,0
751_560_304,0
751_560_320,0
751_560_336,0
751_560_352,0
751_560_368,0
751_560_384,0
751_560_400,0
751_560_416,0
751_560_432,0
751_560_448,0
751_560_464,0
751_560_480,0
751_560_496,0
751_560_512,0
751_560_528,0
751_560_544,0
751_560_560,0
751_560_576,0
751_560_592,0
751_576_0,0
751_576_16,0
751_576_32,0
751_576_48,0
751_576_64,0
751_576_80,0
751_576_96,0
751_576_112,1
751_576_128,1
751_576_144,1
751_576_160,0
751_576_176,0
751_576_192,0
751_576_208,0
751_576_224,0
751_576_240,0
751_576_256,0
751_576_272,0
751_576_288,0
751_576_304,0
751_576_320,0
751_576_336,0
751_576_352,0
751_576_368,0
751_576_384,0
751_576_400,0
751_576_416,0
751_576_432,0
751_576_448,0
751_576_464,0
751_576_480,0
751_576_496,0
751_576_512,0
751_576_528,0
751_576_544,0
751_576_560,0
751_576_576,0
751_576_592,0
751_592_0,0
751_592_16,0
751_592_32,0
751_592_48,0
751_592_64,0
751_592_80,0
751_592_96,0
751_592_112,0
751_592_128,0
751_592_144,0
751_592_160,0
751_592_176,0
751_592_192,0
751_592_208,0
751_592_224,0
751_592_240,0
751_592_256,0
751_592_272,0
751_592_288,0
751_592_304,0
751_592_320,0
751_592_336,0
751_592_352,0
751_592_368,0
751_592_384,0
751_592_400,0
751_592_416,0
751_592_432,0
751_592_448,0
751_592_464,0
751_592_480,0
751_592_496,0
751_592_512,0
751_592_528,0
751_592_544,0
751_592_560,0
751_592_576,0
751_592_592,0
